source_table,analysis_row_kind,ray_gap_regime,usable_for_ray_gap_distribution,timestamp,experiment_record_id,experiment_family,dataset,projection_mode,point_id,distance_group,distance_order,base_condition_id,angle_group,angle_order,shot2_angle_deg,shot3_angle_m3_m1_deg,shot3_angle_m3_m2_deg,testpoint_x,testpoint_y,testpoint_z,testpoint_marker_distance_mean_mm,noise_type,noise_sigma_px,repeat_index,success_flag,is_clean_baseline,tre_mm_raw,re_px_raw,ray_gap_mm_raw,marker_sort_rms,calibration_reproj_rms,markers_sorted,perspective_calibration_ready
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:46:48+08:00,20260421_204648_866766,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,0.5,28,1,0,2.291584580345776,2.8586112150298786,2.427075901735848,0.0817199429688281,0.6530001930257807,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:46:49+08:00,20260421_204649_195385,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,0.5,29,1,0,1.660300730732,2.750713732595367,2.4486607735409347,0.0817199429688281,0.6729084784592757,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:46:49+08:00,20260421_204649_525394,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,0.5,30,1,0,2.037595856170725,5.906965142245332,0.0551495835707481,0.0817199429688281,0.5797723163450321,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:46:49+08:00,20260421_204649_849436,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,0.5,31,1,0,3.995477651207819,6.155500169399516,2.66153059531146,0.0817199429688281,0.5660906156953627,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:46:50+08:00,20260421_204650_170915,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,0.5,32,1,0,2.8189911719783867,6.257663982438259,1.5456659555200458,0.0817199429688281,0.6004678854829802,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:46:50+08:00,20260421_204650_502589,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,0.5,33,1,0,1.570459403772534,5.561175942903964,1.5507807760498753,0.0817199429688281,0.5766897835053856,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:46:50+08:00,20260421_204650_849400,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,0.5,34,1,0,3.0760347124777176,2.0613163961764283,2.512096691536378,0.0817199429688281,0.6212180165908908,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:46:51+08:00,20260421_204651_184670,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,0.5,35,1,0,3.491617629569026,5.009569786656981,0.264207011680271,0.0817199429688281,0.5330394095492217,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:46:51+08:00,20260421_204651_522399,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,0.5,36,1,0,2.203519952845028,1.9054635251253973,1.2424786317598404,0.0817199429688281,0.5874604736675483,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:46:51+08:00,20260421_204651_856710,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,0.5,37,1,0,4.128872172168702,5.356716469394853,2.1514504819331863,0.0817199429688281,0.5843246126401355,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:46:52+08:00,20260421_204652_190456,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,0.5,38,1,0,1.6543314988425115,3.184151876321542,2.884127729096696,0.0817199429688281,0.6157544749437365,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:46:52+08:00,20260421_204652_530538,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,0.5,39,1,0,2.5812579367080293,6.311307312496143,0.6706388356635663,0.0817199429688281,0.7170712998055807,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:46:52+08:00,20260421_204652_870941,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,0.5,40,1,0,0.1929711466884363,1.8263587277955264,0.1818979890933157,0.0817199429688281,0.4972182025847953,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:46:53+08:00,20260421_204653_210116,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,0.5,41,1,0,3.192283414083097,5.470191102233571,0.7697614785852895,0.0817199429688281,0.6554631773793811,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:46:53+08:00,20260421_204653_555872,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,0.5,42,1,0,1.8906004187351664,2.8638304770888143,1.041309759122461,0.0817199429688281,0.6838817641316485,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:46:53+08:00,20260421_204653_890409,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,0.5,43,1,0,2.87559828520905,2.108343411574152,0.7702867115903357,0.0817199429688281,0.5106144035136145,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:46:54+08:00,20260421_204654_222297,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,0.5,44,1,0,1.7182216620323445,4.758564042153728,2.842190776802674,0.0817199429688281,0.715220037817022,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:46:54+08:00,20260421_204654_559118,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,0.5,45,1,0,1.341337768938287,3.1352763950749987,0.9355673673316413,0.0817199429688281,0.6091120436701734,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:46:54+08:00,20260421_204654_909908,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,0.5,46,1,0,0.4243936756277411,2.20979019862598,1.3525193649617646,0.0817199429688281,0.7221719969065786,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:46:55+08:00,20260421_204655_242855,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,0.5,47,1,0,2.1208437014245987,5.527636865129532,1.2878154251933598,0.0817199429688281,0.5708620539319925,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:46:55+08:00,20260421_204655_570898,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,0.5,48,1,0,1.4346273088118031,2.2482799228338872,4.393839576797872,0.0817199429688281,0.5612565858780237,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:46:55+08:00,20260421_204655_902089,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,0.5,49,1,0,1.4521365599472738,2.176589734348002,5.721711094944502,0.0817199429688281,0.5503621974505846,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:46:56+08:00,20260421_204656_242661,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,0.5,50,1,0,2.768653654953806,5.349692523631704,0.4100080258225019,0.0817199429688281,0.6305112079011909,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:47:01+08:00,20260421_204701_874149,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,1.0,1,1,0,4.233021085227205,9.868927221494427,1.336063432945484,0.0817199429688281,1.1554467406503914,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:47:02+08:00,20260421_204702_195385,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,1.0,2,1,0,9.437843716969338,14.850909007808106,1.5352054096397536,0.0817199429688281,1.2191870684966428,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:47:02+08:00,20260421_204702_508392,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,1.0,3,1,0,2.097509181587506,3.775842579116488,0.1541298965938487,0.0817199429688281,1.3777976816145578,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:47:02+08:00,20260421_204702_817423,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,1.0,4,1,0,6.8025851882790604,12.321741416045194,1.560800835422257,0.0817199429688281,1.1289059218523148,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:47:03+08:00,20260421_204703_125885,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,1.0,5,1,0,6.122582766326438,105.734149721174,2.6651545989808225,0.0817199429688281,1.6295109625689117,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:47:03+08:00,20260421_204703_443054,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,1.0,6,1,0,2.838071783998802,5.613774301589432,2.7823552653290804,0.0817199429688281,1.1361050699897726,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:47:03+08:00,20260421_204703_758363,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,1.0,7,1,0,1.6945128863590189,5.121397706211991,2.3956469848850483,0.0817199429688281,1.1319003574175095,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:47:04+08:00,20260421_204704_077754,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,1.0,8,1,0,1.5046483586598791,5.743593799090657,1.2120505326078683,0.0817199429688281,1.3439129912944694,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:47:04+08:00,20260421_204704_379022,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,1.0,9,1,0,1.8326525150491944,117.94881612246184,1.3940910908656752,0.0817199429688281,1.3546118800907645,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:47:04+08:00,20260421_204704_690051,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,1.0,10,1,0,2.2507123217322427,1.59090488048754,3.910189357793125,0.0817199429688281,1.102616954963252,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:47:04+08:00,20260421_204704_991665,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,1.0,11,1,0,9.201363766452364,18.060755025222868,2.8189005961545583,0.0817199429688281,0.9639748885324828,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:47:05+08:00,20260421_204705_298984,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,1.0,12,1,0,3.096428562264163,7.465732909638295,0.3292539870570533,0.0817199429688281,0.8653498073153418,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:47:05+08:00,20260421_204705_614439,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,1.0,13,1,0,4.259080292134038,11.44875867426772,1.2161778971340516,0.0817199429688281,0.9072595887919788,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:47:05+08:00,20260421_204705_923560,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,1.0,14,1,0,4.695818863014752,10.064842030948286,5.036712000725826,0.0817199429688281,1.0993911142289097,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:47:06+08:00,20260421_204706_234634,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,1.0,15,1,0,4.111047854121317,10.66065374194504,3.358544447939872,0.0817199429688281,1.3046753263355253,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:47:06+08:00,20260421_204706_555685,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,1.0,16,1,0,7.598079821590777,14.12918861658382,7.395571613298004,0.0817199429688281,1.3413520591011023,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:47:06+08:00,20260421_204706_871749,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,1.0,17,1,0,2.571897991221118,1.7283050341192747,1.5493543878419958,0.0817199429688281,1.070663102360915,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:47:07+08:00,20260421_204707_196288,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,1.0,18,1,0,7.413398843250491,12.751088413671091,3.1801626463472146,0.0817199429688281,1.1424506964001415,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:47:07+08:00,20260421_204707_525312,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,1.0,19,1,0,6.8391296577233485,13.261837340605268,5.1332493610274685,0.0817199429688281,1.0445398155618784,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:47:07+08:00,20260421_204707_863533,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,1.0,20,1,0,1.52112570547353,104.2616422276636,1.807722085161548,0.0817199429688281,1.4567344556822792,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:47:08+08:00,20260421_204708_200578,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,1.0,21,1,0,4.961965856426365,6.898190457280831,0.9227951767966872,0.0817199429688281,1.18512927131583,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:47:08+08:00,20260421_204708_540081,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,1.0,22,1,0,1.742386067574286,112.21062300259894,4.027618819297654,0.0817199429688281,1.3802334208661178,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:47:08+08:00,20260421_204708_872091,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,1.0,23,1,0,3.4362470311069617,121.52311648806028,0.094349604760253,0.0817199429688281,1.32826078522832,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:47:09+08:00,20260421_204709_213979,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,1.0,24,1,0,2.824638579436902,9.211702059771191,1.6609398454738338,0.0817199429688281,1.3240137194654338,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:47:09+08:00,20260421_204709_552086,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,1.0,25,1,0,5.755977942839527,10.12094196445954,8.074942060825359,0.0817199429688281,1.1807546063263028,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:47:09+08:00,20260421_204709_890587,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,1.0,26,1,0,10.582542016213514,19.65160450539544,1.8791796103370657,0.0817199429688281,0.9352313482002153,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:47:10+08:00,20260421_204710_230871,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,1.0,27,1,0,2.2454036904156043,6.524059531916195,2.377144950469168,0.0817199429688281,1.1887036538804494,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:47:10+08:00,20260421_204710_565312,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,1.0,28,1,0,4.235645865061311,2.4389759367368256,3.1649147101923454,0.0817199429688281,1.1002996525013262,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T20:47:10+08:00,20260421_204710_906976,controlled_perturbation_study,CTChest,perspective,tp_-141.15_-53.01_-92.41,Far,3,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,High,3,79.61,73.6,85.47,-141.149,-53.012,-92.40821838,261.1160848722392,marker-only,1.0,29,1,0,7.951663395649319,16.688785123128984,2.4503494454617005,0.0817199429688281,1.0975940843729584,1,1
