source_table,analysis_row_kind,ray_gap_regime,usable_for_ray_gap_distribution,distance_order,angle_order,timestamp,experiment_record_id,experiment_family,base_condition_id,csv_output_path,input_volume,dataset,projection_mode,projection_mode_status,angle_group,distance_group,point_id,markers_sorted,perspective_calibration_ready,orthographic_calibration_ready,shot1_available,shot2_available,shot3_available,shot2_angle_deg,shot3_angle_m3_m1_deg,shot3_angle_m3_m2_deg,noise_type,noise_sigma_px,tre_mm_raw,re_px_raw,ray_gap_mm_raw,tre_value_mm,reprojection_error_px,ray_gap_mm,tre_display,reprojection_display,ray_gap_display,is_clean_baseline,controlled_perturbation_enabled,controlled_perturbation_noise_type,controlled_perturbation_noise_sigma_px,controlled_perturbation_run_id,controlled_perturbation_run_stage,point1_selector,point2_selector,reprojection_point1_selector,reprojection_point2_selector,red_2d_selector,green_2d_selector,knife_selector,camera_view_angle_deg,view_orthographic_enabled,red_uses_blackcenter_auto_point,green_uses_blackcenter_auto_point,uses_blackcenter_auto_point_any,testpoint_x,testpoint_y,testpoint_z,testpoint_marker_distance_t1_mm,testpoint_marker_distance_t2_mm,testpoint_marker_distance_t3_mm,testpoint_marker_distance_mean_mm,repeat_index,success_flag,failure_reason,marker_sort_rms,calibration_reproj_rms,debug_visualization,debug_plane_scale,debug_ray_scale,marker_transform_snapshot_dir,marker_transform_1_name,marker_transform_1_path,marker_transform_1_saved,marker_transform_2_name,marker_transform_2_path,marker_transform_2_saved,marker_transform_3_name,marker_transform_3_path,marker_transform_3_saved,marker_transform_snapshot_count,marker_transform_snapshot_ready,marker_sort_view1_rms_px,marker_sort_view1_second_rms_px,marker_sort_view1_rms_gap_px,marker_sort_view1_flip_x,marker_sort_view1_flip_y,marker_sort_view2_rms_px,marker_sort_view2_second_rms_px,marker_sort_view2_rms_gap_px,marker_sort_view2_flip_x,marker_sort_view2_flip_y,marker_sort_view3_rms_px,marker_sort_view3_second_rms_px,marker_sort_view3_rms_gap_px,marker_sort_view3_flip_x,marker_sort_view3_flip_y,perspective_calibration_view1_reproj_rms_px,perspective_calibration_view1_flip_x,perspective_calibration_view1_flip_y,perspective_calibration_view1_swap_big_23,perspective_calibration_view1_swap_small_23,perspective_calibration_view1_view_angle_deg,perspective_calibration_view2_reproj_rms_px,perspective_calibration_view2_flip_x,perspective_calibration_view2_flip_y,perspective_calibration_view2_swap_big_23,perspective_calibration_view2_swap_small_23,perspective_calibration_view2_view_angle_deg,perspective_calibration_view3_reproj_rms_px,perspective_calibration_view3_flip_x,perspective_calibration_view3_flip_y,perspective_calibration_view3_swap_big_23,perspective_calibration_view3_swap_small_23,perspective_calibration_view3_view_angle_deg,orthographic_calibration_view1_reproj_rms_px,orthographic_calibration_view1_flip_x,orthographic_calibration_view1_flip_y,orthographic_calibration_view1_swap_big_23,orthographic_calibration_view1_swap_small_23,orthographic_calibration_view1_view_angle_deg,orthographic_calibration_view2_reproj_rms_px,orthographic_calibration_view2_flip_x,orthographic_calibration_view2_flip_y,orthographic_calibration_view2_swap_big_23,orthographic_calibration_view2_swap_small_23,orthographic_calibration_view2_view_angle_deg,orthographic_calibration_view3_reproj_rms_px,orthographic_calibration_view3_flip_x,orthographic_calibration_view3_flip_y,orthographic_calibration_view3_swap_big_23,orthographic_calibration_view3_swap_small_23,orthographic_calibration_view3_view_angle_deg,timing_shot1_all_ms,timing_shot2_all_ms,timing_shot3_all_ms,timing_black_center_ms,timing_markers_sort_ms,timing_init_markers_ms,timing_perspective_calibration_ms,timing_orthographic_calibration_ms,timing_red_push_ms,timing_green_push_ms,timing_tre_calc_ms,timing_reprojection_calc_ms
experiment_results1.csv,perturbation_run,perturbation_gap,1,3,2,2026-04-21T20:44:21+08:00,20260421_204421_766990,controlled_perturbation_study,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,D:\CodingHHW\Biplane\experiment\experiment_results1.csv,CTChest,CTChest,perspective,Current mode: Perspective,Medium,Far,tp_-141.15_-53.01_-92.41,1,1,0,1,1,1,46.99,43.1,67.87,marker-only,1.0,6.3430128196372415,7.313548753530177,1.938392258498844,6.3430128196372415,7.313548753530177,1.938392258498844,6.34 mm,7.31 px,1.9384 mm,0,1,marker-only,1.0,541.0,completed,testPoint,TargetP3D,blackCenter3,TargetP2DYellow,PointRed,PointGreen,testPoint,30.0,0,1,1,1,-141.149,-53.012,-92.40821838,241.0867078958327,257.7181862686064,273.56911022733595,257.458001463925,40,1,,0.071782862323354,1.1701393344893638,0,6.0,10.0,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_204421_766990,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_204421_766990\20260421_204421_766990_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_204421_766990\20260421_204421_766990_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_204421_766990\20260421_204421_766990_3_LinearTransform_2.h5,1,3,1,0.0643406187408205,0.0643406187408233,2.8033131371785207e-15,0,0,0.0730569413887531,0.0730569413887899,3.677613769070831e-14,1,1,0.0779510268404884,0.0779510268405864,9.804657086220915e-14,0,0,0.9168331675832828,1.0,0.0,0.0,0.0,30.0,1.2839512470516443,0.0,0.0,0.0,0.0,30.0,1.3096335888331645,0.0,1.0,0.0,0.0,30.0,,,,,,,,,,,,,,,,,,,468.655,563.089,542.944,10.755,593.205,58.475,30.766,,110.898,158.946,0.544,0.242
experiment_results1.csv,perturbation_run,perturbation_gap,1,3,2,2026-04-21T20:44:22+08:00,20260421_204422_262240,controlled_perturbation_study,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,D:\CodingHHW\Biplane\experiment\experiment_results1.csv,CTChest,CTChest,perspective,Current mode: Perspective,Medium,Far,tp_-141.15_-53.01_-92.41,1,1,0,1,1,1,46.99,43.1,67.87,marker-only,1.0,2.570258924415718,4.149057992700696,6.263328325356565,2.570258924415718,4.149057992700696,6.263328325356565,2.57 mm,4.15 px,6.2633 mm,0,1,marker-only,1.0,542.0,completed,testPoint,TargetP3D,blackCenter3,TargetP2DYellow,PointRed,PointGreen,testPoint,30.0,0,1,1,1,-141.149,-53.012,-92.40821838,241.0867078958327,257.7181862686064,273.56911022733595,257.458001463925,41,1,,0.071782862323354,1.0599761583397571,0,6.0,10.0,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_204422_262240,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_204422_262240\20260421_204422_262240_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_204422_262240\20260421_204422_262240_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_204422_262240\20260421_204422_262240_3_LinearTransform_2.h5,1,3,1,0.0643406187408205,0.0643406187408233,2.8033131371785207e-15,0,0,0.0730569413887531,0.0730569413887899,3.677613769070831e-14,1,1,0.0779510268404884,0.0779510268405864,9.804657086220915e-14,0,0,0.942896137013779,0.0,1.0,0.0,0.0,30.0,1.1429654703790288,1.0,1.0,0.0,0.0,30.0,1.0940668676264649,0.0,1.0,0.0,0.0,30.0,,,,,,,,,,,,,,,,,,,468.655,563.089,542.944,10.755,593.205,58.475,30.766,,112.897,159.76,0.214,0.158
experiment_results1.csv,perturbation_run,perturbation_gap,1,3,2,2026-04-21T20:44:22+08:00,20260421_204422_757953,controlled_perturbation_study,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,D:\CodingHHW\Biplane\experiment\experiment_results1.csv,CTChest,CTChest,perspective,Current mode: Perspective,Medium,Far,tp_-141.15_-53.01_-92.41,1,1,0,1,1,1,46.99,43.1,67.87,marker-only,1.0,4.686875423490811,8.894033729925635,1.943235696766715,4.686875423490811,8.894033729925635,1.943235696766715,4.69 mm,8.89 px,1.9432 mm,0,1,marker-only,1.0,543.0,completed,testPoint,TargetP3D,blackCenter3,TargetP2DYellow,PointRed,PointGreen,testPoint,30.0,0,1,1,1,-141.149,-53.012,-92.40821838,241.0867078958327,257.7181862686064,273.56911022733595,257.458001463925,42,1,,0.071782862323354,1.1912983007394604,0,6.0,10.0,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_204422_757953,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_204422_757953\20260421_204422_757953_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_204422_757953\20260421_204422_757953_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_204422_757953\20260421_204422_757953_3_LinearTransform_2.h5,1,3,1,0.0643406187408205,0.0643406187408233,2.8033131371785207e-15,0,0,0.0730569413887531,0.0730569413887899,3.677613769070831e-14,1,1,0.0779510268404884,0.0779510268405864,9.804657086220915e-14,0,0,0.9364445334681744,0.0,0.0,0.0,0.0,30.0,1.599893411607562,0.0,1.0,0.0,0.0,30.0,1.0375569571426444,0.0,0.0,0.0,0.0,30.0,,,,,,,,,,,,,,,,,,,468.655,563.089,542.944,10.755,593.205,58.475,30.766,,111.113,159.754,0.162,0.228
experiment_results1.csv,perturbation_run,perturbation_gap,1,3,2,2026-04-21T20:44:23+08:00,20260421_204423_251833,controlled_perturbation_study,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,D:\CodingHHW\Biplane\experiment\experiment_results1.csv,CTChest,CTChest,perspective,Current mode: Perspective,Medium,Far,tp_-141.15_-53.01_-92.41,1,1,0,1,1,1,46.99,43.1,67.87,marker-only,1.0,6.992525285925038,4.865789163150513,4.109115831405948,6.992525285925038,4.865789163150513,4.109115831405948,6.99 mm,4.87 px,4.1091 mm,0,1,marker-only,1.0,544.0,completed,testPoint,TargetP3D,blackCenter3,TargetP2DYellow,PointRed,PointGreen,testPoint,30.0,0,1,1,1,-141.149,-53.012,-92.40821838,241.0867078958327,257.7181862686064,273.56911022733595,257.458001463925,43,1,,0.071782862323354,1.376105464495999,0,6.0,10.0,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_204423_251833,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_204423_251833\20260421_204423_251833_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_204423_251833\20260421_204423_251833_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_204423_251833\20260421_204423_251833_3_LinearTransform_2.h5,1,3,1,0.0643406187408205,0.0643406187408233,2.8033131371785207e-15,0,0,0.0730569413887531,0.0730569413887899,3.677613769070831e-14,1,1,0.0779510268404884,0.0779510268405864,9.804657086220915e-14,0,0,1.2746967194239092,0.0,1.0,0.0,0.0,30.0,1.3963450190900657,0.0,0.0,0.0,0.0,30.0,1.4572746549740216,0.0,1.0,0.0,0.0,30.0,,,,,,,,,,,,,,,,,,,468.655,563.089,542.944,10.755,593.205,58.475,30.766,,110.995,159.977,0.16,0.207
experiment_results1.csv,perturbation_run,perturbation_gap,1,3,2,2026-04-21T20:44:23+08:00,20260421_204423_739042,controlled_perturbation_study,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,D:\CodingHHW\Biplane\experiment\experiment_results1.csv,CTChest,CTChest,perspective,Current mode: Perspective,Medium,Far,tp_-141.15_-53.01_-92.41,1,1,0,1,1,1,46.99,43.1,67.87,marker-only,1.0,4.890386264575313,9.84761780432254,1.6130161700379035,4.890386264575313,9.84761780432254,1.6130161700379035,4.89 mm,9.85 px,1.6130 mm,0,1,marker-only,1.0,545.0,completed,testPoint,TargetP3D,blackCenter3,TargetP2DYellow,PointRed,PointGreen,testPoint,30.0,0,1,1,1,-141.149,-53.012,-92.40821838,241.0867078958327,257.7181862686064,273.56911022733595,257.458001463925,44,1,,0.071782862323354,1.0400664830362096,0,6.0,10.0,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_204423_739042,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_204423_739042\20260421_204423_739042_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_204423_739042\20260421_204423_739042_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_204423_739042\20260421_204423_739042_3_LinearTransform_2.h5,1,3,1,0.0643406187408205,0.0643406187408233,2.8033131371785207e-15,0,0,0.0730569413887531,0.0730569413887899,3.677613769070831e-14,1,1,0.0779510268404884,0.0779510268405864,9.804657086220915e-14,0,0,1.3157049966134842,0.0,0.0,0.0,0.0,30.0,0.918215051109346,0.0,1.0,0.0,0.0,30.0,0.8862794013857989,1.0,1.0,0.0,0.0,30.0,,,,,,,,,,,,,,,,,,,468.655,563.089,542.944,10.755,593.205,58.475,30.766,,111.451,159.073,0.291,0.246
experiment_results1.csv,perturbation_run,perturbation_gap,1,3,2,2026-04-21T20:44:24+08:00,20260421_204424_239198,controlled_perturbation_study,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,D:\CodingHHW\Biplane\experiment\experiment_results1.csv,CTChest,CTChest,perspective,Current mode: Perspective,Medium,Far,tp_-141.15_-53.01_-92.41,1,1,0,1,1,1,46.99,43.1,67.87,marker-only,1.0,1.5738147733793533,8.191272580058637,0.5017029751771159,1.5738147733793533,8.191272580058637,0.5017029751771159,1.57 mm,8.19 px,0.5017 mm,0,1,marker-only,1.0,546.0,completed,testPoint,TargetP3D,blackCenter3,TargetP2DYellow,PointRed,PointGreen,testPoint,30.0,0,1,1,1,-141.149,-53.012,-92.40821838,241.0867078958327,257.7181862686064,273.56911022733595,257.458001463925,45,1,,0.071782862323354,1.120629798961614,0,6.0,10.0,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_204424_239198,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_204424_239198\20260421_204424_239198_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_204424_239198\20260421_204424_239198_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_204424_239198\20260421_204424_239198_3_LinearTransform_2.h5,1,3,1,0.0643406187408205,0.0643406187408233,2.8033131371785207e-15,0,0,0.0730569413887531,0.0730569413887899,3.677613769070831e-14,1,1,0.0779510268404884,0.0779510268405864,9.804657086220915e-14,0,0,0.938166455916312,1.0,0.0,0.0,0.0,30.0,1.051207430047833,1.0,0.0,0.0,0.0,30.0,1.3725155109206968,1.0,1.0,0.0,0.0,30.0,,,,,,,,,,,,,,,,,,,468.655,563.089,542.944,10.755,593.205,58.475,30.766,,115.791,159.912,0.235,0.207
experiment_results1.csv,perturbation_run,perturbation_gap,1,3,2,2026-04-21T20:44:24+08:00,20260421_204424_733840,controlled_perturbation_study,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,D:\CodingHHW\Biplane\experiment\experiment_results1.csv,CTChest,CTChest,perspective,Current mode: Perspective,Medium,Far,tp_-141.15_-53.01_-92.41,1,1,0,1,1,1,46.99,43.1,67.87,marker-only,1.0,0.5458767801844828,3.952702236249961,3.665195859519725,0.5458767801844828,3.952702236249961,3.665195859519725,0.55 mm,3.95 px,3.6652 mm,0,1,marker-only,1.0,547.0,completed,testPoint,TargetP3D,blackCenter3,TargetP2DYellow,PointRed,PointGreen,testPoint,30.0,0,1,1,1,-141.149,-53.012,-92.40821838,241.0867078958327,257.7181862686064,273.56911022733595,257.458001463925,46,1,,0.071782862323354,1.1693738052997735,0,6.0,10.0,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_204424_733840,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_204424_733840\20260421_204424_733840_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_204424_733840\20260421_204424_733840_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_204424_733840\20260421_204424_733840_3_LinearTransform_2.h5,1,3,1,0.0643406187408205,0.0643406187408233,2.8033131371785207e-15,0,0,0.0730569413887531,0.0730569413887899,3.677613769070831e-14,1,1,0.0779510268404884,0.0779510268405864,9.804657086220915e-14,0,0,1.114322475260514,1.0,1.0,0.0,0.0,30.0,1.0012129768858815,1.0,0.0,0.0,0.0,30.0,1.392585963752925,1.0,0.0,0.0,0.0,30.0,,,,,,,,,,,,,,,,,,,468.655,563.089,542.944,10.755,593.205,58.475,30.766,,111.241,160.818,0.208,0.2
experiment_results1.csv,perturbation_run,perturbation_gap,1,3,2,2026-04-21T20:44:25+08:00,20260421_204425_226911,controlled_perturbation_study,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,D:\CodingHHW\Biplane\experiment\experiment_results1.csv,CTChest,CTChest,perspective,Current mode: Perspective,Medium,Far,tp_-141.15_-53.01_-92.41,1,1,0,1,1,1,46.99,43.1,67.87,marker-only,1.0,6.927072432277927,16.916709734256212,2.760797101329605,6.927072432277927,16.916709734256212,2.760797101329605,6.93 mm,16.92 px,2.7608 mm,0,1,marker-only,1.0,548.0,completed,testPoint,TargetP3D,blackCenter3,TargetP2DYellow,PointRed,PointGreen,testPoint,30.0,0,1,1,1,-141.149,-53.012,-92.40821838,241.0867078958327,257.7181862686064,273.56911022733595,257.458001463925,47,1,,0.071782862323354,1.2964825221428835,0,6.0,10.0,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_204425_226911,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_204425_226911\20260421_204425_226911_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_204425_226911\20260421_204425_226911_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_204425_226911\20260421_204425_226911_3_LinearTransform_2.h5,1,3,1,0.0643406187408205,0.0643406187408233,2.8033131371785207e-15,0,0,0.0730569413887531,0.0730569413887899,3.677613769070831e-14,1,1,0.0779510268404884,0.0779510268405864,9.804657086220915e-14,0,0,1.4933392004970636,1.0,0.0,0.0,0.0,30.0,1.3792508378004813,0.0,1.0,0.0,0.0,30.0,1.0168575281311054,0.0,1.0,0.0,0.0,30.0,,,,,,,,,,,,,,,,,,,468.655,563.089,542.944,10.755,593.205,58.475,30.766,,113.365,158.364,0.212,0.178
experiment_results1.csv,perturbation_run,perturbation_gap,1,3,2,2026-04-21T20:44:25+08:00,20260421_204425_719529,controlled_perturbation_study,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,D:\CodingHHW\Biplane\experiment\experiment_results1.csv,CTChest,CTChest,perspective,Current mode: Perspective,Medium,Far,tp_-141.15_-53.01_-92.41,1,1,0,1,1,1,46.99,43.1,67.87,marker-only,1.0,5.261421799392799,2.3086505867804084,4.78457186633814,5.261421799392799,2.3086505867804084,4.78457186633814,5.26 mm,2.31 px,4.7846 mm,0,1,marker-only,1.0,549.0,completed,testPoint,TargetP3D,blackCenter3,TargetP2DYellow,PointRed,PointGreen,testPoint,30.0,0,1,1,1,-141.149,-53.012,-92.40821838,241.0867078958327,257.7181862686064,273.56911022733595,257.458001463925,48,1,,0.071782862323354,1.0259646933476,0,6.0,10.0,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_204425_719529,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_204425_719529\20260421_204425_719529_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_204425_719529\20260421_204425_719529_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_204425_719529\20260421_204425_719529_3_LinearTransform_2.h5,1,3,1,0.0643406187408205,0.0643406187408233,2.8033131371785207e-15,0,0,0.0730569413887531,0.0730569413887899,3.677613769070831e-14,1,1,0.0779510268404884,0.0779510268405864,9.804657086220915e-14,0,0,1.0834584041369602,1.0,0.0,0.0,0.0,30.0,1.1715057516086385,0.0,0.0,0.0,0.0,30.0,0.8229299242972007,0.0,0.0,0.0,0.0,30.0,,,,,,,,,,,,,,,,,,,468.655,563.089,542.944,10.755,593.205,58.475,30.766,,113.763,158.98,0.197,0.184
experiment_results1.csv,perturbation_run,perturbation_gap,1,3,2,2026-04-21T20:44:26+08:00,20260421_204426_207177,controlled_perturbation_study,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,D:\CodingHHW\Biplane\experiment\experiment_results1.csv,CTChest,CTChest,perspective,Current mode: Perspective,Medium,Far,tp_-141.15_-53.01_-92.41,1,1,0,1,1,1,46.99,43.1,67.87,marker-only,1.0,7.954723183079836,16.63016838128841,2.982093762876665,7.954723183079836,16.63016838128841,2.982093762876665,7.95 mm,16.63 px,2.9821 mm,0,1,marker-only,1.0,550.0,completed,testPoint,TargetP3D,blackCenter3,TargetP2DYellow,PointRed,PointGreen,testPoint,30.0,0,1,1,1,-141.149,-53.012,-92.40821838,241.0867078958327,257.7181862686064,273.56911022733595,257.458001463925,49,1,,0.071782862323354,1.103163337383506,0,6.0,10.0,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_204426_207177,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_204426_207177\20260421_204426_207177_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_204426_207177\20260421_204426_207177_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_204426_207177\20260421_204426_207177_3_LinearTransform_2.h5,1,3,1,0.0643406187408205,0.0643406187408233,2.8033131371785207e-15,0,0,0.0730569413887531,0.0730569413887899,3.677613769070831e-14,1,1,0.0779510268404884,0.0779510268405864,9.804657086220915e-14,0,0,1.165124013408693,1.0,0.0,0.0,0.0,30.0,1.1383770150553163,1.0,1.0,0.0,0.0,30.0,1.0059889836865086,0.0,0.0,0.0,0.0,30.0,,,,,,,,,,,,,,,,,,,468.655,563.089,542.944,10.755,593.205,58.475,30.766,,112.427,157.811,0.271,0.27
experiment_results1.csv,perturbation_run,perturbation_gap,1,3,2,2026-04-21T20:44:26+08:00,20260421_204426_695089,controlled_perturbation_study,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,D:\CodingHHW\Biplane\experiment\experiment_results1.csv,CTChest,CTChest,perspective,Current mode: Perspective,Medium,Far,tp_-141.15_-53.01_-92.41,1,1,0,1,1,1,46.99,43.1,67.87,marker-only,1.0,9.909828435206984,10.702118686116291,8.268265466511641,9.909828435206984,10.702118686116291,8.268265466511641,9.91 mm,10.70 px,8.2683 mm,0,1,marker-only,1.0,551.0,completed,testPoint,TargetP3D,blackCenter3,TargetP2DYellow,PointRed,PointGreen,testPoint,30.0,0,1,1,1,-141.149,-53.012,-92.40821838,241.0867078958327,257.7181862686064,273.56911022733595,257.458001463925,50,1,,0.071782862323354,0.998745402381092,0,6.0,10.0,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_204426_695089,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_204426_695089\20260421_204426_695089_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_204426_695089\20260421_204426_695089_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_204426_695089\20260421_204426_695089_3_LinearTransform_2.h5,1,3,1,0.0643406187408205,0.0643406187408233,2.8033131371785207e-15,0,0,0.0730569413887531,0.0730569413887899,3.677613769070831e-14,1,1,0.0779510268404884,0.0779510268405864,9.804657086220915e-14,0,0,0.8794035709139568,0.0,0.0,0.0,0.0,30.0,1.411227564896888,1.0,0.0,0.0,0.0,30.0,0.7056050713324313,0.0,1.0,0.0,0.0,30.0,,,,,,,,,,,,,,,,,,,468.655,563.089,542.944,10.755,593.205,58.475,30.766,,111.915,158.885,0.281,0.201
experiment_results1.csv,perturbation_run,perturbation_gap,1,3,2,2026-04-21T20:44:33+08:00,20260421_204433_703024,controlled_perturbation_study,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,D:\CodingHHW\Biplane\experiment\experiment_results1.csv,CTChest,CTChest,perspective,Current mode: Perspective,Medium,Far,tp_-141.15_-53.01_-92.41,1,1,0,1,1,1,46.99,43.1,67.87,marker-only,2.0,4.388346633789554,5.922856154403655,4.722695897945466,4.388346633789554,5.922856154403655,4.722695897945466,4.39 mm,5.92 px,4.7227 mm,0,1,marker-only,2.0,552.0,completed,testPoint,TargetP3D,blackCenter3,TargetP2DYellow,PointRed,PointGreen,testPoint,30.0,0,1,1,1,-141.149,-53.012,-92.40821838,241.0867078958327,257.7181862686064,273.56911022733595,257.458001463925,1,1,,0.071782862323354,2.237048474514252,0,6.0,10.0,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_204433_703024,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_204433_703024\20260421_204433_703024_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_204433_703024\20260421_204433_703024_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_204433_703024\20260421_204433_703024_3_LinearTransform_2.h5,1,3,1,0.0643406187408205,0.0643406187408233,2.8033131371785207e-15,0,0,0.0730569413887531,0.0730569413887899,3.677613769070831e-14,1,1,0.0779510268404884,0.0779510268405864,9.804657086220915e-14,0,0,2.7124740009035806,0.0,1.0,0.0,0.0,30.0,1.7776545174695149,1.0,0.0,0.0,0.0,30.0,2.221016905169659,0.0,0.0,0.0,0.0,30.0,,,,,,,,,,,,,,,,,,,468.655,563.089,542.944,10.755,593.205,58.475,30.766,,78.409,90.001,0.184,0.159
