timestamp,experiment_record_id,csv_output_path,input_volume,projection_mode,projection_mode_status,markers_sorted,perspective_calibration_ready,orthographic_calibration_ready,shot1_available,shot2_available,shot3_available,shot2_angle_deg,shot3_angle_m3_m1_deg,shot3_angle_m3_m2_deg,tre_value_mm,reprojection_error_px,ray_gap_mm,tre_display,reprojection_display,ray_gap_display,point1_selector,point2_selector,reprojection_point1_selector,reprojection_point2_selector,red_2d_selector,green_2d_selector,knife_selector,camera_view_angle_deg,view_orthographic_enabled,red_uses_blackcenter_auto_point,green_uses_blackcenter_auto_point,uses_blackcenter_auto_point_any,testpoint_x,testpoint_y,testpoint_z,testpoint_marker_distance_t1_mm,testpoint_marker_distance_t2_mm,testpoint_marker_distance_t3_mm,testpoint_marker_distance_mean_mm,debug_visualization,debug_plane_scale,debug_ray_scale,marker_transform_snapshot_dir,marker_transform_1_name,marker_transform_1_path,marker_transform_1_saved,marker_transform_2_name,marker_transform_2_path,marker_transform_2_saved,marker_transform_3_name,marker_transform_3_path,marker_transform_3_saved,marker_transform_snapshot_count,marker_transform_snapshot_ready,marker_sort_view1_rms_px,marker_sort_view1_second_rms_px,marker_sort_view1_rms_gap_px,marker_sort_view1_flip_x,marker_sort_view1_flip_y,marker_sort_view2_rms_px,marker_sort_view2_second_rms_px,marker_sort_view2_rms_gap_px,marker_sort_view2_flip_x,marker_sort_view2_flip_y,marker_sort_view3_rms_px,marker_sort_view3_second_rms_px,marker_sort_view3_rms_gap_px,marker_sort_view3_flip_x,marker_sort_view3_flip_y,perspective_calibration_view1_reproj_rms_px,perspective_calibration_view1_flip_x,perspective_calibration_view1_flip_y,perspective_calibration_view1_swap_big_23,perspective_calibration_view1_swap_small_23,perspective_calibration_view1_view_angle_deg,perspective_calibration_view2_reproj_rms_px,perspective_calibration_view2_flip_x,perspective_calibration_view2_flip_y,perspective_calibration_view2_swap_big_23,perspective_calibration_view2_swap_small_23,perspective_calibration_view2_view_angle_deg,perspective_calibration_view3_reproj_rms_px,perspective_calibration_view3_flip_x,perspective_calibration_view3_flip_y,perspective_calibration_view3_swap_big_23,perspective_calibration_view3_swap_small_23,perspective_calibration_view3_view_angle_deg,orthographic_calibration_view1_reproj_rms_px,orthographic_calibration_view1_flip_x,orthographic_calibration_view1_flip_y,orthographic_calibration_view1_swap_big_23,orthographic_calibration_view1_swap_small_23,orthographic_calibration_view1_view_angle_deg,orthographic_calibration_view2_reproj_rms_px,orthographic_calibration_view2_flip_x,orthographic_calibration_view2_flip_y,orthographic_calibration_view2_swap_big_23,orthographic_calibration_view2_swap_small_23,orthographic_calibration_view2_view_angle_deg,orthographic_calibration_view3_reproj_rms_px,orthographic_calibration_view3_flip_x,orthographic_calibration_view3_flip_y,orthographic_calibration_view3_swap_big_23,orthographic_calibration_view3_swap_small_23,orthographic_calibration_view3_view_angle_deg,timing_shot1_all_ms,timing_shot2_all_ms,timing_shot3_all_ms,timing_black_center_ms,timing_markers_sort_ms,timing_init_markers_ms,timing_perspective_calibration_ms,timing_orthographic_calibration_ms,timing_red_push_ms,timing_green_push_ms,timing_tre_calc_ms,timing_reprojection_calc_ms
2026-03-23T09:08:50+08:00,20260323_090850_059817,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,17,22.14,14.7,0.23,0,0,0.23 mm,0.00 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,30,0,1,1,1,-133.5579071,141.5448456,-50.16531372,274.670912,272.9741485,299.6180793,282.4210466,0,6,10,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_090850_059817,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_090850_059817\20260323_090850_059817_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_090850_059817\20260323_090850_059817_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_090850_059817\20260323_090850_059817_3_LinearTransform_2.h5,1,3,1,0.050473951,0.050473951,7.32E-14,0,0,0.050102233,0.050102233,3.82E-14,0,0,0.055051725,0.055051725,2.13E-13,1,1,0.049965524,0,0,0,0,30,0.047350791,0,1,0,0,30,0.050967216,1,1,0,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,429.773,484.186,339.478,10.47,557.474,61.641,34.063,3.169,1.933,1.602,0.687,0.474
2026-03-23T09:09:17+08:00,20260323_090917_681987,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,17,22.14,14.7,0.41,0.12,0,0.41 mm,0.12 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,30,0,1,0,1,-133.5579071,141.5448456,-50.16531372,274.670912,272.9741485,299.6180793,282.4210466,0,6,10,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_090917_681987,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_090917_681987\20260323_090917_681987_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_090917_681987\20260323_090917_681987_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_090917_681987\20260323_090917_681987_3_LinearTransform_2.h5,1,3,1,0.064676035,0.064676035,2.26E-12,0,0,0.065343056,0.065343056,1.16E-12,1,1,0.069833391,0.069833391,1.01E-12,1,1,0.059404386,0,0,0,0,30,0.052736894,1,1,0,0,30,0.068451829,1,0,0,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408.048,436.721,391.675,10.764,557.287,61.248,33.907,3.169,1.771,1.934,0.698,0.492
2026-03-23T09:09:46+08:00,20260323_090946_688887,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,17,22.14,14.7,0.81,0.61,0,0.81 mm,0.61 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,30,0,1,0,1,-133.5579071,141.5448456,-50.16531372,274.670912,272.9741485,299.6180793,282.4210466,0,6,10,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_090946_688887,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_090946_688887\20260323_090946_688887_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_090946_688887\20260323_090946_688887_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_090946_688887\20260323_090946_688887_3_LinearTransform_2.h5,1,3,1,0.091699266,0.091699266,1.46E-12,0,0,0.045081619,0.045081619,2.63E-14,1,1,0.062984571,0.062984571,3.18E-15,0,0,0.089750366,1,1,0,0,30,0.044021703,0,1,0,0,30,0.058929135,0,0,0,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,430.19,447.296,378.285,10.315,556.674,60.213,33.115,3.169,1.913,1.692,0.553,0.812
2026-03-23T09:10:14+08:00,20260323_091014_551999,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,17,22.14,14.7,0.14,0.06,0,0.14 mm,0.06 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,30,0,1,0,1,-133.5579071,141.5448456,-50.16531372,274.670912,272.9741485,299.6180793,282.4210466,0,6,10,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_091014_551999,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_091014_551999\20260323_091014_551999_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_091014_551999\20260323_091014_551999_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_091014_551999\20260323_091014_551999_3_LinearTransform_2.h5,1,3,1,0.089335592,0.089335592,1.73E-13,0,0,0.058621565,0.058621565,9.22E-14,1,1,0.062849716,0.062849716,8.52E-14,0,0,0.07151542,0,1,0,0,30,0.058250664,0,0,0,0,30,0.061398469,0,0,0,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,421.187,428.827,376.282,9.652,551.076,62.429,35.092,3.169,1.921,1.694,0.65,0.499
2026-03-23T09:10:47+08:00,20260323_091047_499081,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,17,22.14,14.7,0.99,0.43,0,0.99 mm,0.43 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,30,0,1,0,1,-133.5579071,141.5448456,-50.16531372,274.670912,272.9741485,299.6180793,282.4210466,0,6,10,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_091047_499081,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_091047_499081\20260323_091047_499081_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_091047_499081\20260323_091047_499081_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_091047_499081\20260323_091047_499081_3_LinearTransform_2.h5,1,3,1,0.045659334,0.045659334,1.20E-13,0,0,0.056837144,0.056837144,5.75E-14,1,1,0.06099485,0.06099485,3.54E-13,1,1,0.04321841,0,1,0,0,30,0.050898672,0,0,0,0,30,0.059589492,1,1,0,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,441.312,439.176,385.9,9.636,552.546,58.148,31.513,3.169,1.767,1.803,0.53,0.593
2026-03-23T09:11:14+08:00,20260323_091114_578691,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,17,22.14,14.7,0.12,0.37,0,0.12 mm,0.37 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,30,0,1,0,1,-133.5579071,141.5448456,-50.16531372,274.670912,272.9741485,299.6180793,282.4210466,0,6,10,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_091114_578691,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_091114_578691\20260323_091114_578691_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_091114_578691\20260323_091114_578691_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_091114_578691\20260323_091114_578691_3_LinearTransform_2.h5,1,3,1,0.068193446,0.068193446,4.51E-13,1,1,0.061119983,0.061119983,2.08E-12,1,1,0.068117899,0.068117899,1.47E-12,1,1,0.067620286,0,1,0,0,30,0.059448269,1,0,0,0,30,0.06775374,1,1,0,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,479.728,445.906,420.301,10.725,555.658,61.107,33.754,3.169,1.72,1.715,0.516,0.545
2026-03-23T09:12:21+08:00,20260323_091221_061893,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,17,22.14,14.7,0.69,0.52,0,0.69 mm,0.52 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,30,0,1,0,1,-133.5579071,141.5448456,-50.16531372,274.670912,272.9741485,299.6180793,282.4210466,0,6,10,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_091221_061893,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_091221_061893\20260323_091221_061893_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_091221_061893\20260323_091221_061893_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_091221_061893\20260323_091221_061893_3_LinearTransform_2.h5,1,3,1,0.055923017,0.055923017,3.10E-14,0,0,0.065749731,0.065749731,6.11E-14,1,1,0.05079096,0.05079096,1.89E-14,0,0,0.054276653,0,1,0,0,30,0.063698986,1,0,0,0,30,0.050602359,1,0,0,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,386.062,424.941,371.524,9.864,559.592,62.9,34.858,3.169,1.742,1.848,0.798,0.538
2026-03-23T09:29:04+08:00,20260323_092904_546811,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,35.41,57.49,56.59,0.06,0.16,0,0.06 mm,0.16 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,30,1,1,0,1,-133.558,141.545,-50.16531372,274.6708926,277.8473703,305.8555727,286.1246119,0,6,10,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_092904_546811,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_092904_546811\20260323_092904_546811_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_092904_546811\20260323_092904_546811_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_092904_546811\20260323_092904_546811_3_LinearTransform_2.h5,1,3,1,1.143414382,1.143414382,1.93E-14,0,0,1.509544367,1.509544367,1.49E-14,0,0,1.25672478,1.25672478,4.87E-13,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.061708922,1,0,0,0,30,0.073833065,0,0,0,0,30,0.035953108,1,1,0,0,30,525.207,525.742,415.918,10.249,520.711,29.594,NA,3.035,2.892,2.048,0.512,0.668
2026-03-23T09:29:38+08:00,20260323_092938_476740,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,35.41,57.49,56.59,0.27,0.27,0,0.27 mm,0.27 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,30,1,1,0,1,-133.558,141.545,-50.16531372,274.6708926,277.8473703,305.8555727,286.1246119,0,6,10,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_092938_476740,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_092938_476740\20260323_092938_476740_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_092938_476740\20260323_092938_476740_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_092938_476740\20260323_092938_476740_3_LinearTransform_2.h5,1,3,1,1.14420818,1.14420818,3.02E-14,0,0,1.562293599,1.562293599,1.03E-13,0,0,1.241873991,1.241873991,7.82E-14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.051788688,1,1,0,0,30,0.058277339,0,0,0,0,30,0.053419387,1,1,0,0,30,513.04,540.151,446.953,10.228,521.649,29.713,NA,3.228,3.212,2.448,0.525,0.548
2026-03-23T09:30:11+08:00,20260323_093011_834786,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,35.41,57.49,56.59,0.45,0.21,0,0.45 mm,0.21 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,30,1,1,0,1,-133.558,141.545,-50.16531372,274.6708926,277.8473703,305.8555727,286.1246119,0,6,10,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_093011_834786,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_093011_834786\20260323_093011_834786_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_093011_834786\20260323_093011_834786_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_093011_834786\20260323_093011_834786_3_LinearTransform_2.h5,1,3,1,1.313395057,1.313395057,1.09E-14,1,1,1.642712486,1.642712486,1.25E-13,0,0,1.20377469,1.20377469,4.55E-13,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.073666067,1,1,0,0,30,0.049539241,0,1,0,0,30,0.0698259,1,1,0,0,30,517.023,464.468,446.119,9.951,520.519,28.826,NA,3.062,3.334,2.54,0.608,0.575
2026-03-23T09:30:42+08:00,20260323_093042_596205,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,35.41,57.49,56.59,0.46,0.15,0,0.46 mm,0.15 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,30,1,1,0,1,-133.558,141.545,-50.16531372,274.6708926,277.8473703,305.8555727,286.1246119,0,6,10,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_093042_596205,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_093042_596205\20260323_093042_596205_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_093042_596205\20260323_093042_596205_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_093042_596205\20260323_093042_596205_3_LinearTransform_2.h5,1,3,1,1.16347006,1.16347006,9.46E-13,1,1,1.191405773,1.191405773,2.89E-15,0,0,1.150952333,1.150952333,1.92E-12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.046724348,0,0,0,0,30,0.040550424,1,1,0,0,30,0.045984071,0,0,0,0,30,497.368,449.122,402.476,10.533,522.286,29.914,NA,3.343,3.534,2.203,0.571,0.499
2026-03-23T09:31:15+08:00,20260323_093115_993029,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,35.41,57.49,56.59,0.17,0.22,0,0.17 mm,0.22 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,30,1,1,0,1,-133.558,141.545,-50.16531372,274.6708926,277.8473703,305.8555727,286.1246119,0,6,10,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_093115_993029,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_093115_993029\20260323_093115_993029_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_093115_993029\20260323_093115_993029_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_093115_993029\20260323_093115_993029_3_LinearTransform_2.h5,1,3,1,1.150841481,1.150841481,4.30E-13,1,1,1.492648627,1.492648627,5.83E-13,1,1,1.181466146,1.181466146,6.37E-14,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.050601368,1,0,0,0,30,0.046025338,1,0,0,0,30,0.059916375,0,0,0,0,30,506.871,536.065,397.215,10.427,520.106,29.686,NA,3.273,3.007,2.478,0.516,0.48
2026-03-23T09:31:47+08:00,20260323_093147_467287,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,35.41,57.49,56.59,0.45,0.15,0,0.45 mm,0.15 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,30,1,1,0,1,-133.558,141.545,-50.16531372,274.6708926,277.8473703,305.8555727,286.1246119,0,6,10,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_093147_467287,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_093147_467287\20260323_093147_467287_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_093147_467287\20260323_093147_467287_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_093147_467287\20260323_093147_467287_3_LinearTransform_2.h5,1,3,1,1.283723782,1.283723782,7.55E-15,1,1,1.471099434,1.471099434,2.20E-14,0,0,1.141596228,1.141596228,1.21E-12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.043002619,1,1,0,0,30,0.047448331,0,0,0,0,30,0.056444972,1,1,0,0,30,504.106,466.145,445.675,9.945,518.281,29.387,NA,3.177,3.082,2.151,0.904,0.822
2026-03-23T09:32:17+08:00,20260323_093217_581006,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,35.41,57.49,56.59,0.34,0.65,0,0.34 mm,0.65 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,30,1,1,0,1,-133.558,141.545,-50.16531372,274.6708926,277.8473703,305.8555727,286.1246119,0,6,10,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_093217_581006,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_093217_581006\20260323_093217_581006_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_093217_581006\20260323_093217_581006_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_093217_581006\20260323_093217_581006_3_LinearTransform_2.h5,1,3,1,1.22732909,1.22732909,7.99E-15,0,0,1.431876859,1.431876859,6.55E-14,0,0,1.179087399,1.179087399,2.96E-13,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.054294553,1,0,0,0,30,0.053599675,1,0,0,0,30,0.052697463,1,1,0,0,30,507.339,449.741,377.655,9.884,522.802,29.584,NA,3.272,3.07,2.039,0.539,0.575
2026-03-23T09:34:56+08:00,20260323_093456_475837,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,86.82,81.34,85.85,0.25,0.18,0,0.25 mm,0.18 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,30,1,1,0,1,-133.558,141.545,-50.16531372,274.6708926,286.477678,311.8849347,291.0111684,0,6,10,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_093456_475837,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_093456_475837\20260323_093456_475837_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_093456_475837\20260323_093456_475837_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_093456_475837\20260323_093456_475837_3_LinearTransform_2.h5,1,3,1,1.176443375,1.176443375,5.55E-15,0,0,1.573766591,1.573766591,4.17E-13,0,0,1.439075847,1.439075847,5.45E-13,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.068031414,0,1,0,0,30,0.063178062,1,0,0,0,30,0.064426697,0,1,0,0,30,529.366,434.591,404.529,10.493,552.602,28.823,NA,3.306,3.043,2.303,0.551,0.622
2026-03-23T09:35:31+08:00,20260323_093531_139507,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,86.82,81.34,85.85,0.27,0.15,0,0.27 mm,0.15 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,30,1,1,0,1,-133.558,141.545,-50.16531372,274.6708926,286.477678,311.8849347,291.0111684,0,6,10,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_093531_139507,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_093531_139507\20260323_093531_139507_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_093531_139507\20260323_093531_139507_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_093531_139507\20260323_093531_139507_3_LinearTransform_2.h5,1,3,1,1.100728286,1.100728286,5.20E-14,1,1,1.999616287,1.999616287,6.53E-14,1,0,1.421131463,1.421131463,5.72E-13,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.063974251,0,0,0,0,30,0.072503085,0,1,0,0,30,0.040893429,0,1,0,0,30,517.276,464.219,386.579,9.454,550.825,29.256,NA,3.047,3.17,2.077,0.546,0.644
2026-03-23T09:36:07+08:00,20260323_093607_246506,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,86.82,81.34,85.85,0.17,0.01,0,0.17 mm,0.01 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,30,1,1,0,1,-133.558,141.545,-50.16531372,274.6708926,286.477678,311.8849347,291.0111684,0,6,10,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_093607_246506,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_093607_246506\20260323_093607_246506_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_093607_246506\20260323_093607_246506_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260323_093607_246506\20260323_093607_246506_3_LinearTransform_2.h5,1,3,1,1.205642724,1.205642724,1.44E-14,1,1,1.69653641,1.69653641,3.97E-14,0,0,1.31822981,1.31822981,1.03E-12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.063499157,0,1,0,0,30,0.056914051,0,1,0,0,30,0.078790638,0,1,0,0,30,491.332,435.15,405.068,10.21,558.135,30.226,NA,3.579,3.085,2.265,0.593,0.718
